Id,Tweet,Target,Severity
2460,beshaq allah sabr karne walo ke sath hai tablighi zamaat par badzubani tarah tarah ke ilzaam corona se iffected bimar logo ko media ne harasse karne ka kaam kiya sidhe sidhe ek sampradaay ko target karne ki koshish ki gayi hamare desh ki ekta bani rhe yhi dua hai,O,L
1775,they are still trying to impose the covid spread on the tablighi jamaat agar discharge kar diye toh sabko pata chal jayega aur corona jihad ka proganganda aage kaise badhega,O,L
5517,nano gps chip,N/A,N/A
6634,saal ka buda captain momomohmd saal ki bachi k saath balatkar karta yeh hai islam ki sachai ,R,H
2687,madam galat kahna sahi hai par jin media channels me aap debate karne jati hain vo jamaat ko alqaida taliban aur na jane kiskis se jod rahe hain corona jihad corona suicide bombers kahna sahi hai kya aap bjp aur rs,O,L
7303,auranzab the father of isis is now poster boy for many peaceful in india,R,H
6497,itna serious joke ,N/A,N/A
5584,ke note me nano gps chip ka gyan bhi shaayad is show me hi mila hoga,N/A,N/A
5886,dna dekhne ke baad mujhe aur ke notes se nano gps chip milne lagiaur ram raheem sabka rakhwala lagne lagapowerful to hai dna,N/A,N/A
6166,mera hindu lund bhi islam se jayada pavitra hai,R,M
6119,allah se bada topa koi nahin,N/A,N/A
5711,arey bhai isko koi ke nano gps chip ka news dikhao,N/A,N/A
6579,khuch bhii ,N/A,N/A
174,corona virus se kitne log mare china uska to sahi se ajtak hisab nahi de raha he government  k jagah mar girayange honge hamara jawan hero ,N/A,N/A
3322,pakistan ke teen tookde ho rahen hein crore indians isliyebjp pakistan mein hai kar rahi haibajwa dawood sab control mein ho jate hein imran khan bhi,O,L
4653,mirch toh pappu ko lagti hai isliye har ek do mahine mein europe bhaag jata hai aur uske chamche bechare lage hue hai fake farmer bankar protest karne mein,I,L
3373,tukda gangi tooto tu se yaad aaya kab aa rahi ho shaheen bagh biryani khane,I,L
3312,q bhai humne to ni kaha ky tablighi jamat ne failaya hai coronayeh to india waly kehty hy tablighi jamat ne failaya hy tablighi jama,N/A,N/A
5974,apne bhai ko bhi bta ja k ki hindu ladki ko follow nai karnaudar to badi khus hote sun k ki ik aur ko convert karva dea,R,L
6869,hahaha darte rho anpad jahil kahi ke ,I,L
6276,islam apko mubark hokarwao se pilwaimashin bano bacha paida karne kior jab chamdi dhili ho jayeto chali jana gb road kyunki fir vo to nayi layega,R,H
7482,mangos lelo ,N/A,N/A
3404,saal ke muslim bacho ko to advertisement mein dikha kar bada love and peace ka sandesh dete ho tum log aur wo shaheen bagh mein jab saal ke bacho ka video aaya saamne tab to bada boli thi ki ye bhi terrorist hain kya ab par saal ke hindu bache kaminey hain per u,I,L
19,jab se ye corona virus aaya hai tab se puri duniya hindustani bhau ban gayi hai log roj bhar bhar ke china ko gaaliya de rahe hai  ckmkb,N/A,N/A
3692,this protest ka truth hi yeh hai farmers ke naam pe kabhi atankwadiyon ko chhudwane ki maang karte hai to kabhi khalistan ki yeh hai kyaa mujhe to koi protest jaisa nahi lagta,O,M
6044,islam mere jhat k baal k brabr h hmesa mere laude k niche rakhta hu,R,H
4097,hindu rashtra me hindu sheriniya yahi karengi hindutva hinduwoman hindudharma hindusunderattack,N/A,N/A
3629,abey chal na nikal na toh hindustan banega khalistan na kashmir baneya pakistan baneya toh sirf terr jaiso ka chutiya jo kisi bhi chutiyape pr believe kar lete hai farmers bill ka protest hai chutiye khalistan ka nahi aur kuch bhi h,I,L
6337,parallel universe   ,N/A,N/A
2175,hindustan mein ho raha hai jamaat jamaat aur america mein ho raha hai china china corona virus hindustan mein ja mata ne bulaya hai aur haqeeqat mein yah coronavirus chin se aaya hua hai,O,M
1357,yah pagal hai iske pass dimag nahin hai are corona marriage hai to kitne tablighi jamaat hai iske dimag ka ilaaj karao ,N/A,N/A
5177,boycott gang pathaan ko bhul jao shah rukh khan ki agli film nahi chalne denge bhaiyo usme bhi kuch na kuch dhoond lenge boycott karne ko,N/A,N/A
7253,pakda usey jisne cylinder dala,N/A,N/A
3113,ab ahmedabad mein bhi tablighi jamaat ne corona failaya hai vah vah vah vah vah jab ahmedabad mein donald trump aaya tha use waqt ki bheed mein abhi tak kitne a positive nikale unki ginti bataen har jagah tablighi jamaat,N/A,N/A
183,ab iski gan marna shru krey sbhi desh mil kr ab iski charo tarf sey gheyr kr iski gan ma hath daal dey china corona virus ki dain sala sari duniya dukhi kr di in choti ankh walo neysalo ki apni puri ankhey ni khulti duniya walo,O,L
6253,tum log meri taraf comment krke isko promote krrahi ho,N/A,N/A
6330,pakistani ,I,L
1813,us time corona kisi ne diya to wo tablighi jamat thi aur namaste trump ke time jihadi delhi me aag laga rahe the fir se apne data ko update kr ek bar,O,M
5170,yeh desh ke gaddaron narangi khatmalonpathaan boycott,I,L
1801,aajtak saad ko girftar nhi kiya gay kyo srif godi media ko badnaam karna tha ya jo aaj desh me corona ke halaat hai kya sab jamaat me gaye the,O,H
2430,tumhe pata hona chahiye ki esi tablighi ki vajahse corona badha hai mere desh meye jahil doctor ke upar thunkate haiye nurse ke samne nange ghumte haidoctors ke upar pathrav karte haiye apni ma bahno ke saath bhi aisahi k,O,L
6181,love jihad se bada saitan koi nhi h or mulli ji btao jra ki jihad krne wala kis kom ka hota h  islam kabul krne se tum amar ho jaogi kya ,R,M
7467,min me protest katam     ,N/A,N/A
6907,akho mai bohot noor hai apki,N/A,N/A
7751,bihar ke logo ko tamil nadu hee nhi mumbaidelhi kolkata sab jagah mara jata hai aaj agar pure bihar mai industry hota to sayad ye sab dekhne ko nhi milta lkn yaha to log     koi brahman to koi yadav muslim to koi  ban jata hai agar sabhi log ye dekh kise ek party ko chune jo industry lagaye pure bihar mai to kabhi kise log ko kisse dusre    ,N/A,N/A
5329,par baat baat pe bharat k news portals par cr k defamation thokne waale adani ki aaj tak hindenburg par mukadamma karne ki himmat nahin hui us par koi vishesh tippani,O,L
7623,a href chaiwala ko acha offer hai  dadi ka feku ki to wife hi nahi  chor deya usko uski b nahi sunta who,I,L
1160,bas india me corona jintao ko hua hai sab ko islam khobool karwa do aur tablighi jamat ka member bandao,O,M
1214,goli maar do is lady ko bhi aur tablighi ko bhi ready jo phelaye corona unko maar do goli,O,H
1326,or poore desh me jamaati sirf hi infected hain baaki ke kis jamaat ke hain ye bhi bata de wo kya tune failaya hai corona,O,M
5326,hindenburg ne adani ka predict kar liya lekin apne hi desh ki company svb ka nahi kar payi iska matlab congress ne hath milaya hindenburg ke saath,O,L
1456,jisne corona failaya ab wo plasma donate karne ka dhong kar raha haikitna chatoge betablighi jamati are jihadissabko pata chal gaya hai,O,L
4693,aur tum rhe rndtv ke bhakt rubbish ki tatti bhi khaloge karma aur time to bata hi raha he kitni bar rubbish pakda gaya he apne fake agenda failatehue aur bhi kai baar pakda jayega a,I,L
6125,abe chutiyo love jihad ke against kuch nahi mila toh ye bana liyabrkam se kam hum forcefully convert toh nahi karte,R,M
1645,tablighi jamaati jihadi halala ki paidais islamic aatankvadi hai or kuchh nhi usne pure hindustan me corona failaya yaha tk ki apne bachche family tk ko bhi nhi chhora,O,L
2141,kyun acharya ji tablighi jamaat ka naam lene me aap ko koi takleef hoti hai kya saari duniya me corona virus china ki den hai lekin bharat me corona virus ke super spreaders tablighi zamaat waale hi hai,O,L
4537,abe kaluye fakefarmersprotest pe bhi kuchh bol de dalla,I,L
4458,inn hi logo ne laal kila se sacchai bta di thi fakefarmersprotest,I,L
6463,shaitan wahi jo shree ram ke name se darta hai or usko khatra mehsoos hone lagta hai brdefend me shaitan pathar chalana suru kr deta hai,R,L
4379,meel ko gt global toolkit khelna hai gtapne bachcho ko phoren me padhana hai gtretirement planning gtelite dikhna hai fakefarmersprotests,I,L
730,tableegi jamaat se corona shayad shuru hua aur akshardham jamaat ke bad khatm hue,O,M
4358,buddhi ghas char rhi hai kya bakriuddin bhai ground reality satya aur facts tay karenge ki kaun kya hai shaheen bagh delhi danga fake farmer protest ram navmi riots by muslims nup,I,L
1937,asli wo kaunsi jamaat thi jinhone jaanke har jagah thik ke haspatal main jaana karke nanga ghum kar ke corona phelaya hai sabji pe fruits pe thik kaun raha hai topi utaar ke socho,O,M
3794,india ik multicultural country hai aur yeh baat ka mujhe garv hai but modi jaise naqabposh neta desh ko baatne mein lagge hai abb farmers protest ko kaise khalistani or terrorists ka naam de diya kya yeh baat sahi hai khalistan,N/A,N/A
7461,how bad are we,N/A,N/A
6900,allahu akbar ,N/A,N/A
5712,aisi media par thoo hai jo ke note me nano chip batati hai gps se signal bhi bhejti hai inko bilkul bhi sharam nahi aati jhhot bolne me chaatu media ke note me gps signal lol,O,L
1111,ahamadabad corona ki zabardast chapet me bhakto waha jamaat nhi tumhare foofa trump ki barat gai thi namaste trump ,O,M
6500,bhagva love trap ,N/A,N/A
2999,kyuki markaz ka mukhiya jaanta tha ki corona fail raha hai phir bhi usne itne logo ki jamaat bulaayi desh ka mukhiya hospitals me deshvashiyo ki treatment kara raha hai wahi maulana saad faraar thein markaz ke baad yaad,I,L
2395,mam corona me eid manana galat nahi hai lekin jaise tablighi jamaat pe saara kasoor daala kahin fir musalmano pe na daal de ke musalman eid shopping me bahar nikle aur corona phail gaya uske baad kya hua aapne dekha hi hoga sabzi musalman se kharida nhi,R,H
1186,abe saale chutiya hai kya bsf personnel ko corona virus ho gaya hai aur tujhe jamaat ke padi hai saalo dub maro,O,H
2008,tablighi jamaat jihadi found corona positive delhi tamilnadu uttar pradesh andhra pradesh himachal pradesh bantablighijamaat bantablighijamaat bantablighijamaat bantablighijamaat,O,L
194,haan jese ravish the liberandu kumar ji the chintit jo bol rhe the corona virus ka nam lekr kahi china ko bdnam to nhi kiya ja rha economy se dhyan htane ke liye jara ye to bta do pandemic bhi economy jruru hai ravish the libran,N/A,N/A
6395, bhagva love trap what rubbish pure india me ek bhi eshq case nahi he lekin mohmmaddd ki najayaz aulad roj ek naya quot love jihad quot karte s madarsachap shame on islam,N/A,N/A
579,mujhe samjh nhi araha hai diya jalane se corona virus china wapus lot jaiga kya plz aap bataiye,N/A,N/A
772,isliye hi shayad tablighi ne pure desh me corona failakar madad kia hoga,O,M
2396,saare journalist scientist ban gaye the sb ye batane me lage the corona bat se nhi tablighi jamat k wajah se faila hai kisi ne ye nhi dikhaya k kitne log bhukhe marr rahe hain ab gala faad rahe hain lockdown covid lockdownextended mumbailockdown,O,M
7916,bihar ka cm manish kashyap banga ,N/A,N/A
1847,shaheen bagh delhi m dange delhi m tabligh jamaat p kahar delhi m corona delhi m bhukamp delhi mye sabkuch delhi m hi kyu ho rha hchronology samjho raahuketu ko bahar nikaalo,O,M
6693,jaha islam khatam hota hai waha insaniyat shuru hoti hai,R,L
4275,chutiye it was a tanayani called gangaram who did this,I,L
3741,many khalistani has joined and lagarahe hai nare khalistan zondabaad news theek se padhlo aur yuvraj singh ke father bole hindu aurat mughal meintake pe bikte ha,N/A,N/A
4601,kuch log keh rahe the hum iss farmer protest ko shaheen bagh nahi banne denge aur ab kmp vah sach me fake farmer polititian rakesh daketh ne bilkul bhi ese shaheen bagh banne nahi diya,O,L
5141,don tum jaise chatukar kutte bhi firak nhi rahe theatre occupancy kya tere baap ne,O,H
5318,gajab ka chutipa chal raha hai bhai duniya maicreditsuisse should change it name to credit hidenbergresearch adani inflation svb stockmarkets india adanihindenburg,O,H
2074,ree tau pappad kaam na aayo ke na taali na thaali na diyo kuch naam na aayo lag ro se je bjp waade ye saare kaun si jamaat me shamil hoke aae saare bharat me corona faila rahe hai,O,L
1897,chal ae phootinsaniyat itni hi pyari hai tujhe toh bol ke jamaat se galti hui haikyon nahi bol pa rahajitne logo se pure desh mein corona phela haikya woh insaniyat thi,O,M
5892,madam wo nano technology gps chip key note me chalu ho gayimeri biwi ne note nikal liye hai merey wallet se pata lagana hai kha hai,N/A,N/A
3660,jab desh ajad hua tu dekh lena history me kitne punjabi ne appni jaan di desh ko ajad krane ki lyieye border ki bat tu sikh regiment china ke border par sab se agge khadi ha protest farmers bills ke lyieye kar,N/A,N/A
2380,puri media shanti pata nahin kyon kyunki inmein koi jamati nahin dikhai diya na arnab kahan hai hi aap to bahut jamati jamati karte the jamaat walon ne pura desh mein corona faila diya tha yah kahana hai aruna om swami ka jo anchor hai puchta hai bharat ka,O,L
1448,tablighi jamadh karan oruthanavadhu indha kootathula kalandhukollungada pls indha karmam pudhicha nayinga corona vandhu sagattum saniyen,O,M
343,china se toa corona virus udit hua tha toa vahan per cases hone hi thai par bharat main kaise ho gaye jabki modi ne january se hi airports per travellers ki jaanch shuru kara di thee main toa sara aarop modi sarkar pe lagata huunusai cr logoan ko harzana dena chahiye,I,L
7056,alag level ka cheez hai thumbnail banane wala ,N/A,N/A
2528,sir kya is sawal ka jwab de skte hain k delhi me jitne corona positive patients ki detail di ja rhi hai usmei jamaat k positive case ka alag se q naam le kr detail di ja rhi hai corona patients to patients hain na bimari religion dekh kr,O,M
728,tab to tablgee jamaat ko famous karne ka shrey corona ko jaata hai,O,M
4578,bhai kumbh to ruka diya fake farmers protests ka kya,I,L
977,tirupati ke pujari corona positive kiya tablighi jamaat mein aaye the besharm media ki zuban band kiyon hai,O,L
7115,ye twit krne wala pakka bjp                     ,O,L
3517,cinema pyaz gobar se in bhakto ko fursat milne ke baad ab aaya hai shaheen bagh paid protest dhanya hain maharaj,O,L
5232,amar akbar aur anthony kahan gaye the jab sushant ka murder hua tha ek word nahin nikla sushantsinghrajput boycottbollywoodforever boycottpathaan,I,L
7671,saale  bihari,O,M
3941,tum kro to kala aur hindu sant kre to andhvishwas gajab topibaj ho tum il usaun aur hinduon ko mera sandesh,I,M
1300,kis jamat se taalluk tha iska dhayan se dekhiye yahe hai wo shaks jisne tablighi jamat k saath mil kar corona faylane ki shazish ki,O,M
7494,comment glitch vale like kro ,N/A,N/A
661,vo jaan gya ye tableegi jamaat ne corona jihaad kiya,O,L
1493,arnav ji shiv raj ji bole rahe corona taklibe jamaat se faila hai to fir mollana saad ko kyu nahi central goverment kyu nahi arrest kiya ja raha hai,N/A,N/A
5390,hindenburg adanis business par lagaye gaye aarop sahi lag rahe hai hindenburg ne adani ko challenge kiya tha ki agar hindenburg dwara lagaye gaye aarop galat lag rahe hai to america me case kare lekin adani ne abhi tak aisa nahi kiya hai shayad aarop sahi hai,N/A,N/A
6949,aisi harkat ek andhbhakt hi krksta hai,O,M
7923,manish kasyab cm chiraag paasavaan jee ye sab chor ka kam hai manish jii ko fasa rahe hai ye log tejasvee yaadav ka parsasan bihar police jan ke manish kasyab ko fasa rahe hai bi fali  next cm chiraag paasavaan jee,N/A,N/A
2316,aaj pata chala ke iss daur me bhi journalist jamaat ki asli samasya ek journalist hi hai coronaworona to hota rahega wo to sabko hota hi rehta hai log marte hi rehte hain haan ek mahila vishesh ko unke asli naam se bulana bhaari samasya hai,O,M
7423,hath per tod dete aram se ho jata kam ,N/A,N/A
7364,humse kya matlab hume to mandir chahiye,N/A,N/A
1086,waise aap ko khush kabri dedeta hoonaap ke chahete zee chanal mai tablighi jamaat walle corona positive niklemobarak hoo,O,M
7542,pahle pakistan ka jhnadaaa jaan lo tbb blame kro andhbhakto ,O,L
3199,kyun corona tablighi jamaat ki wajah se fail rha hai yeh bolne mein isse sharm aa rhi hai doctors and police par stone pelting kon kar rha hai yeh sach bolne mein isse sharm aa rhi hai we all know who,O,L
5419,tum logo ne george soros aur hindenburg ke sath milkar desh ka economy ko jo aghat diya iska hisab desh ka janta dega north east me to finish ho gaya tum log ab desh ki baki janta dega uska jawab job adani group ka shares acche kor rahe t,I,L
5433,ye congress ki he karastani hai abhi to hindenburg report ki bhi janch honi hai tab pata chalega asli maamla ki sach kya hai ya sirf sirf jutha shor machaya ja rha haitab pata chalega jis kisi ko nuksaan hua uska asal jimmedar modi ji ya adani hai,O,L
68,atankwadi woh desh hai jinhone corona virus banayakuch shabd us desh ke baare me bhi bolenbharat ne kabhi kisi desh pe kabza nhi kiya par china ne ateet kaal se yahi kam kiya haizara sambhal ke,O,L
6628,india hindu rastra hai tha rahega jai shree ram islamofobia kahi rahe hame koi mtlb nai agr ye india me failega to nasle mita denge iski ,R,M
2270,jamaat keep nhi tum jese log sharab ki daukaane nhi dikhai di tum logo ko tumhare baap itni bheed lga kar sharab khareed rhe the jab dikhai nhi diya tum logo ko sabse jyada badaba diya h sharab khareedne walo ne corona ko,O,M
7120,bjp ne vote intezam karna suru kar diya,O,L
