Id,Tweet,FAUX
5824,rs ke note mein nano gps chip ya an aircraft ka aliens ka le jana tak to baat thik thi magar modi hi ki pechle janm ke kahani batana bada hi tez ho gaya,NonFake-NonHate
652,baki tablighi ne kuchh chhoda nahi corona failane me,Fake-Hate
5970,teri or tere muhammad ki usme woh maybe you got it darling,Fake-NonHate
2197,beta jamati tum pe hassi aa rahi hai pehle khud ko thik kar bsdk mai chilla chilla kar bolta hu tu sun sake to sun jamaat ke jamati hi corona ke supersprader hai ab pura hindustan janta hai smjha,Fake-Hate
370,a original china ka corona virus hai lagta hai isko abhi akal thikane nahee ayi,NonFake-Hate
5813,ke note me nano gps chip bhi haifir bhi,NonFake-Hate
4215,agar es larki ke katilo ka encounter nhi hua to ye jharkhand ke logo or sarkar ki kayartahi hogi justiceforankita hindusunderattack hindulivesmatters,Fake-NonHate
378,aapko sharam ani chahiye corona virus china se ayabhir bhi apni kami chupane ke liye aap tablegi zamat ka naam badnaam kar rahe hai,Fake-Hate
5629,nano gps chip,NonFake-Hate
2217,tablighi jamat walo ne phir se toda kanoon mumbai ke se zyada wine shop par nahi rakha social distance ka khayal hazaro ki tadad me bheed hui ikhattacorona virus phelane ki nayi saazish,Fake-Hate
6093,bhencho ye kya bakchodi hai hindu murga muskil se kaat ta hai insaan toh duur ki baat,NonFake-NonHate
1614,aisa sach kiyo nahi bolte unko bhi ki trah ye sach bolna chaye ki tablighi jamaat hai corona virus ko hindustaan mai badhaane ki wajha,Fake-Hate
7178,suar hamesha nali me hi pada rehta hai or gu khata hai me dua karunga ki jo marne par gidhdh ki tarah fayda utha rahe hai unke sath bhi aisa hi hona chahiye,Fake-NonHate
3633,bhai teray say bada hutiya akal ka andha koe nhe ho sakta waesay bhe pappu k chamchey say kya umeed kri jaa sakti hor ek baat ye to kisan ka protest tha isme sikh ka religious flag or khalistan k flag sa,Fake-Hate
963,jamaat ko corona bom batane wale ab khamosh kyu hai itni insaaniyat to honi chahiye ki ab bhi kuch bolte,Fake-Hate
7198,bss bss isi ka intezar tha k hindu muslim abhi baki tha is dukhdayi ghatna m hyyyyyyyyyy nihayti ghatiya thinking,NonFake-NonHate
7502,istara ke chutiyo ko moka hi kyo dete hai bharat me kelne ka wo to kahi karege na just like pakistani,Fake-NonHate
6099,didi aapne kahi dekha h aaj tak bhagwa love trap case kahi dekha h kisi hindu ladke ne muslim ladki ko kat ke freezer me rakha ho reverse uno khel liya jhoot bool ke,NonFake-NonHate
5426,adanihindenburg nandan nilekani kv kamath somasekharan sundaresan are other members of probe committee and the other members are nirav modi mehul choksi and vijay malliya,NonFake-NonHate
360,sourabh bhai humaare pyare golu molu ka mood everyday change hota hai january mein china ki tareef karte nahi thak rahe the ye pehle ye chinese virus bolte the aur ek phone call ke baad corona virus bolne lag ga,NonFake-Hate
3840,mere father bhi iss protest me hai kya voh bhi khalistanshaheen bagh ja jnu gang k member hai they are protesting because unhe future dikh raha hai ac me baithne valo ho app log app ko toh farming ka f bhi pta nhi hoga aur bate farmers k bhale ki kr rahe ho,NonFake-NonHate
5357,lekin ab ho kya raha hai adani hindenburg mamle mein,NonFake-NonHate
1247,bilkul bhaiis baat pe hua h k jamaat ko corona k liye blame karne wale chutiya dekh lewaha to sab jamaati h zyada,Fake-Hate
5585,wali nanochip gps note ka phul utilization rakhe rakhe kharab ho rahi thi,NonFake-Hate
5088,boycott ka salodians ka mare hue chakkians ka dabe kuchle timguan south ke chodo ka sabka gaand phadega apna pathaan srk,Fake-NonHate
3695,peahle tu thoade manners sikh k aa jo har btt pe sikhoon ko khalistan aur terrorist bol rahi h btt farmers protest ki hi rhi h aur tu bol rhi h ki hum anaj kahi aur se lelenge kahaan se logi aur rhi btt parwarish ki toh ann ka apmaa,Fake-Hate
6755,har har mahadev,NonFake-NonHate
2568,hm unka support mei hai wo log dhamki de rahejo is desh ko nuksan pahuchana chahte hainye wo log hai jiski jrurat nahi hamare desh ko ye sach h k tabligi jamaat r super spreader of corona in india aur sach bol,Fake-Hate
3424,bade bhai i live in shaheen bagh ilm ki to ye hai baqi aap jo abhi hadith padha rahe the aurat aur mard ki mix gathering jayaz hai rasul allah ka tariqa dharna pradarshan hai aurato ko kisi bhi protest ya giroh ka imam neta banana jayaz,NonFake-Hate
2038,tablighi jamaat ne corona puredrsh me failaya aur apni jankari bhi chhupai abhi bhi maulana gayab hai yaha sab ne apna test karaya aur quarantine me hai,Fake-Hate
773,pr ye jamaat wale mane tab na ye log mante hi nahi lo ab ho gya na corona,Fake-Hate
7348,gold medalist k saath aisa salook yehi ijjat milni thi to kyu laye gold india k liye,NonFake-Hate
3563,agar modi protests ko roktha toh khalistan desh dhrohi karke kisi ko pata nhi chaltha aur purey desh mai farmers kha charcha bhi nhi hota thasab kuch rokney ki zaararut nhi hai kuch chiz hona chahiye taki expose ho sakey aur baad,NonFake-NonHate
7565,atankwadi hamesa atankwadi rahegauska kapde change kroge to uh insaan nahi bange bhi,Fake-Hate
7310,khud apni bezati karane pe lagi haiunko khud uth le chalna chahiye tha aur akad ke bolna tha ki dont u dare to touch usto kisi ki himaat na hoti ghaseetne ki,NonFake-NonHate
7150,aise hi hindu to sanatani kaha jata haijai siri raam,NonFake-NonHate
4532,chappal se maar maar kar bhaganaa chaahiye in fake farmers ko asli anna daataa kisaan to desh ke liye fasal ugaa rahe hainagar asli kisaan protest mai hotaa to desh itne din se,Fake-Hate
1675,nathuram godse rss ka na hone ke baad bhi rss ko badnaam karo per islamic tablighi jamaat corona ka super spreader hone ke baad bhi jamaat ko badnaam naa karo wah kya logic hai,Fake-Hate
366,tum logo ko yehi batana bacha hai ab maulana saad k piche lago aur batao corona virus inse hai faila fir baad me china k wuhan me aya,NonFake-Hate
7856,jiske parivar ka koi tamil nadu pe fase huye hainbrshirf unhe pata hain ki kya chal raha hain uske dil pebrshirf bihar nahi bengal ko bhibraisa bebhar kar rahe hainbrbrvagwan sabko surakshit rakhebrkhan sir ko is bare main video banana chahiye,NonFake-Hate
6139,ayesha sejo kiya wo shi h inke hisab se,Fake-NonHate
4328,jese ukraine govt ne fake videos dikhaye the jese farmers protest me farmers ne fake acting and dhong kiya tha waise hi china bhi abhi kuchh kr raha hai par fir bhi case to dikhayi dete hai jooth kon bol raha hai,NonFake-NonHate
148,hindi me ise apne muh miya mitthu kahte hai corona virus papa is china,NonFake-Hate
7031,tent patao,NonFake-NonHate
3089,it is true ki jab koi desh ke liye medal laata hai toh log religion nahin dekhtetablighi jamaat case mai bhi nahin dekha jaata yadi woh sarkar ki ishme madad kartebut in logo ka intension ek sojhisamjhi sajish ke tahat corona,Fake-Hate
6313,ye kya chutiyapa h,NonFake-NonHate
408,virus jaise cheeze banana mushkil hi hai kya ye to ek tarah ka zaher hai to ek dusre par ilzam lagane accha nahi virus anne ki vajah talash kare aur oske ilaj par dhiyan de china ke zinc mountain se guzar rahe nadi ke pani,NonFake-Hate
7383,sala yahi soch kar bjp ko vote diya tha kya,NonFake-Hate
3457,farmers protest se pahle shaheen bagh hua tha agar yaad ho to,NonFake-NonHate
4183,yah di india ke muslmano jihadiyon ke liye pareshan hai jabki bangladesh main hinduon par ho rahe atyacharon par yah khamosh bethi hai mashaallah manna padega islam ki tarbiyat ko bangladeshpm india hindusunderattack hindulivesmatters,NonFake-Hate
3577,dr sabb jab apne parye lagne lagte hai na to batt kush or hoti hai koi khalistan ki support nai kar reha farmer protest main baki khalistan kya hai eska ka vajood kaha sye aya eski hist,NonFake-NonHate
3272,azeem prem ji ne crore kaha donate kiye puri info share karna toh tableeghi jamaat ne jo pure india m superspread kiya corona ko wo bhi bataohumare khoon ko kisi aire,Fake-Hate
4941,gaand me daal lo unity aur xakkians aur salodians ka vi gaand me daaldo unity ye chadarmod salodians aur xakkians pele jaaneke ke layak hi hai srkians gaand maraae unity pelaai mat kam karna inn chutiyo ki ye saale boycott gang ke saath milke,NonFake-NonHate
1032,yeh kya sab tableegi jamaat mai gaye the very bad corona lene ke liye jamaat chale gaye,Fake-Hate
5509,hindenburg kay badh forbes nay khola adani kay bhai ka raaz lagta hai puri hawa nikal kar hi chordega duggal sab ki,Fake-Hate
856,tuglak kanun jamaat sa corona pahalane ka shadyantra kisna kiya tuglak maharaj ji,Fake-Hate
3927,kya zindagi hai ek hindufamily ki bangladesh ya phir pakistan mein aur ya khi democracy bol rahi hai aur bangladeshis rohingyas ko basao hindustan mein hindusunderattack,NonFake-Hate
79,abe corona virus paida hua china me to india kaise aya iska jimmedar kon abe corona virus se daily admi mar raha hai or bjp har rajjo me apni sarkar banane me juti haiabe ye kaise sarkaabe jab tum desh chala nahi sakte to,Fake-Hate
2248,abhi pakda to pta na kabtk andar dalde ye govt corona k chakkar me aram se aayege molana dar mat lekin ek bt to hai ab chahe case lakh bhi ho jaye tum andhbhakto ko target de diya hai govt ne tablighi jamaat,Fake-Hate
5929,exmuslim sahil ko dekho ab,NonFake-NonHate
7304,inke khilaaf fake news dalne ke liye karwai hona chahiye,NonFake-NonHate
7352,na sportsman na farmers na middle class na business men except adani kisi ko toh modi samaj nhi aaraha lekin bhakto ko aaraha hai,NonFake-Hate
6193,muslim larki k upar mut na ve nai chacha hindu larka,Fake-NonHate
5508,vah videshi hindenburg aur bbc ke saporters desh ke sath hai aur jo desh ke lal adani ke sath hai vo desh ke khilaf vese biwi aur bacche allah ki den hai to bhukhmari berojgari modi ki den kese gunhakhori kon se rajy,Fake-Hate
789,ab to halala wale bhi maan gye ki corona jamaat ne failaya hai,Fake-Hate
2280,news kam dekha karo agar allah ne paise diye to thora ghumo videsh dekho cr hain hum usme purane kafir bhi cr hainjinko hun paal rahen hain tablighi jamat waalecorona failane ki tum logo ki saajish thi,Fake-Hate
4096,iss jihadan ko mirchi lag rhi hai ki saathi urban naxal ki band baj rahi hai hindusboycotthalal hindusunderattack hindusunderattackinindia hindutva,Fake-NonHate
3898,aise kaise desh tarraki karega hindusunderattack,Fake-Hate
5217,boycott gang ki sbse jyada gaan jalane ka record pathaan ke paas hai,Fake-NonHate
7083,gandiii suagrr ki aladoonn kn pataoo,NonFake-Hate
3632,nehru ghanta leke aya aajadhi usne tho aajadhi ko kardala samadhi he is the first traitor of my country ab uske support karne valli eh vibrator aab aur zyada vibrate kar lethi kushi me fake farmers fake protest sab ke sab khalistan aur cong,Fake-Hate
5993,earlier i was amuslim now me bhi aese hai banna chahti hu aap ke jesa sistar,NonFake-NonHate
425,jin logo ko achi khasi salary milti hai lekin wo fir bhi wo logo k internsip k stipend se paise mangte aise hi boond boond jama karke jo tum apni riyasat banana chahte ho aise logo k liye marvel ne thanos aur china ne corona virus banaya hai,NonFake-Hate
393,desh bhar me corona virus falaya sath hi swasthkarmi or police par hamla itnaa hi nahi logo par thuk kar noto par thuk kar virus failaane ke liye kya china sea contract mila tha,NonFake-Hate
6523,shaitan ki jai,NonFake-NonHate
7546,karnataka hindu is like quot apne per me kulhari mar diyaquot,Fake-NonHate
4201,hindu pani me aur hinduo ka so called rakshak red carpet par wahhh hindusunderattack yogiadityanath bjpgoondas bjp,NonFake-Hate
2673,be positive and belive in allah jo media tabligi jamaat ko kya kya n ghosit kr diya aaj wo khud corona se gra,Fake-Hate
7315,ye sb ho kyaa rha h muje to smjh ni aaya,NonFake-NonHate
5411,kaho taklebhushan amp haramimahua jara hisab lagao to ne aaj ke stock pe kitne kamaye hai adanigroup adanihindenburg,NonFake-NonHate
3494,use chhodo muslim organizations ne ispe kitne protest kiye shaheen bagh ki tarah is issue pe kyo nhi hua muslim women ka protest jab aap hi sb shant baithe h to dusre kyo support karenge,Fake-NonHate
1460,sir mein belive karta hoon ki tablighi wrong thachhat puja bhidiwali bhiin corona timeshum sab religion ko importance de rahe hai heath ka kya sir,Fake-Hate
7418,bhaut galat ho raha hai bhai kaha gaye sab,NonFake-NonHate
5591,jane do sir ke note me nano gps chip mila kya mil jaye to ek video uska bhi dal do,NonFake-NonHate
7394,ab bhi logo ko modi modi krna h sudhar jaao logo hamari aan baan saan jin logo ne badhayi h unke sath galat ho rha h aur sarkar kuch nhi kr rhi bhot bura lag rha h hamare in khiladiyo k liye shame on you our government,NonFake-Hate
3836,mai ye nhi keh raha ki sab farmers jo protest kr rahe hai wo khalistan supporter hai nhi aisa bilkul nhi hai par farm protest me kuchh khalistan supporter ghus aaye hai aur wo apna isi me apna hath dhona chaht,NonFake-NonHate
6991,jo bhi yesa kaam kiya hai use,NonFake-NonHate
6196,ye kaunsa universe hai,NonFake-NonHate
7607,muh me daat nhi lekin papad todenge gand se hi,Fake-Hate
4725,it is fake narrative ki jamin bechne ki naubat aa jayegi days me layment milegi wo bhi msp ke around amp above bichauliyo ki dhan kharid me bechte hain corporates ko ko kuchh,NonFake-NonHate
6212,arre baap re ye kahan se aa gaya ulta chor kutwal ko daante,Fake-Hate
2356,ye corona bhe tum dono ki he den hai shaheen bagh ko control kiya hota to tabligi jamaat main itne log ikathe nahe hote vahan par kya vo log teri shadi ke liye aaye the tumhari free bijli amp pani ka bill pura desh bhar raha hai,Fake-Hate
7897,jisko pasand nhi aaraha hai wo apna kaan aakh band kar le brlekin manish kashyap har bihariyo ko aawaaz haibr,NonFake-Hate
2443,oh gawar chutya kahi kitablighi wale foreigner the aur abi ki hm report ke anusar rohingyas bi theindia ke temples mai sab yehi ke thechutya kahi ki ye bi soch ki sirf tablighi hi tumari list ke anusar corona pos,Fake-Hate
6322,bhai bhatar,NonFake-NonHate
7337,desh ka man badhane vale sportsmans ke sath aaisa karna bahut kyada dukhd aur galat hai vo desh ke liye medal late hai bahut kuch sacrifice karte hai unke sath aaisa bartav karna bahut galat hai,NonFake-Hate
6225,hatt re kattuwe,NonFake-NonHate
465,miya china toh sab jagah corona virus export kiya usko toh pata tha ki mahamari failani haiab bharat ko pahle se toh pata hota ki china se corona aayega jo bana kar rakhte kitusaspain italylondon sab china se mangva rahe haicomm,NonFake-Hate
164,desh mae saman china ka hai jitne metro bane ya ban rahe hai sab china ka aur toe aur sardar patel ka statue chineese sri ram ka statue jo up mae kam chalu hai chineese mumbai mae shivaji ka statue made by china corona virus jung k,NonFake-Hate
6925,media ka jidhar bhi dekho udhar pudhari maar dena chahie,Fake-NonHate
7164,bjp ki saal ki sabse saal dange bemisaal,Fake-NonHate
7659,hahaha jat pat ke vote me bihari mazdur pure bharat me lat kha rahe hai chor ko cm banaoge to ummid kya karoge unse hahaha,Fake-Hate
7926,manish kashyap nhi sudhrega,NonFake-NonHate
2010,babita ko bolne waalo pehle salman bhai jaan ko bol lo jinhone bina naam liye jamaat ko jokar keh diya aur corona ka jimmedaar bata diya great reply jee hm aapke saath hain,Fake-NonHate
3085,akaak itani bhid nahi hoti ye sab priplaned hota hai modi kya plan karte jahil achcha chal raha lekin jamaat ke pade likhe jahilo ne pura corona ka rasio change kar diya unhe jaa ke samajha yadi jamaat ka kand naa hota,Fake-Hate
901,corona kisne failaya tablighi jamat jamat wale konse majhab se hote hai chuslim,Fake-Hate
6263,lauda krenge islam kabulsirf sanatan,Fake-NonHate
4838,you need brains to understand his tweet aap bas pathaan ka boycott karo waise suna hai ki crore kama liye pathaan ne chaloburnol lagaiye aur kaam pe chaliye,Fake-NonHate
2294,tabhi mumbai police ki nak ke niche tablighi jamaat se lote corona carriers freely ghum rahe hain ye corona aatankwadi hain jo desh ko tabah karne per tule hain mana ki ye salon se previladge vote bank hain,Fake-Hate
4482,aur fake farmers hi haicountry k against jo jaata hai vo desh drohi hi huamaze se vahan sab khaate baithe hai ye fake farmerskaaheka protestlal quila pe jaake naatakachha hua police ne koi action nai lia nai to tum,Fake-Hate
4606,farmers protest ke naam par sab bakwas karege karte raho protest result will be zero puri duniya tang aa gayi hai in fake protestors se jaha beth ke protest kar rahe hona waha ke local kisaan hi tumlog ko maar,Fake-Hate
3717,oh bhosidiwale hmm ne kidar kha ki sikh khalistani hai par tum ye khae rahe ho ki khalistan ke naam be naare baazi huei nhi in farmer protestaur muslim terrorist toh gandu jb mudda caanrc ka,Fake-Hate
6640,islam or izat brtambu me bambu,Fake-NonHate
1765,ab tablighi jamaat walo ne morcha samhal liya corona failawo jihad failawo phele shaheen bagh m bhi jihadi baithe the abhi bhi corona tablighi jihadi faila rhe hai,Fake-Hate
